id_operacion,fecha_separacion,proyecto,asesor,medio_captacion,canal_agrupado,tipo_unidad,dormitorios,precio_departamento,dias_en_tuberia,tiene_cuota_inicial,cambios_unidad,interacciones_ult_7d,descuento_pct,caida_30d
OP-002723,2025-03-25,Proyecto Cobalto,Asesora Premium,referido,tradicional,departamento,2,424366.0,44,True,0,5,0.0375,0
OP-002724,2025-11-01,Proyecto Cobalto,Asesora Oeste,sala de ventas,tradicional,departamento,3,610009.0,20,True,0,3,0.026,0
OP-002725,2025-08-06,Proyecto Aurora,Asesor Digital,web,digital,departamento,3,556100.0,16,True,0,1,0.0281,0
OP-002726,2025-12-06,Proyecto Faro,Asesor Centro,sala de ventas,tradicional,departamento,3,720066.0,34,True,0,1,0.0,0
OP-002727,2025-11-10,Proyecto Faro,Asesor Digital,sala de ventas,tradicional,departamento,3,624838.0,14,False,0,2,0.051,0
OP-002728,2025-01-28,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,1,348230.0,52,True,1,3,0.0169,0
OP-002729,2026-01-13,Proyecto Cobalto,Asesor Digital,sala de ventas,tradicional,departamento,1,292632.0,45,True,0,2,0.0027,0
OP-002730,2026-05-29,Proyecto Granito,Asesora Premium,whatsapp,digital,departamento,2,512162.0,57,False,0,1,0.0159,0
OP-002731,2025-03-13,Proyecto Aurora,Asesor Centro,facebook,digital,departamento,2,469735.0,75,False,1,2,0.0166,0
OP-002732,2025-10-29,Proyecto Bruma,Asesor Norte,sala de ventas,tradicional,departamento,3,566497.0,31,True,0,3,0.0106,1
OP-002733,2025-07-14,Proyecto Duna,Asesor Este,sala de ventas,tradicional,departamento,2,469290.0,22,True,0,2,0.039,1
OP-002734,2025-11-28,Proyecto Bruma,Asesora Oeste,facebook,digital,departamento,1,374980.0,14,True,1,3,0.0425,1
OP-002735,2025-11-03,Proyecto Bruma,Asesora Premium,referido,tradicional,departamento,3,670315.0,33,False,0,3,0.0,0
OP-002736,2025-10-24,Proyecto Cobalto,Asesor Centro,feria,feria,departamento,1,376973.0,73,False,0,0,0.0157,1
OP-002737,2025-03-14,Proyecto Bruma,Asesora Oeste,facebook,digital,departamento,3,649930.0,8,True,0,4,0.017,0
OP-002738,2025-12-26,Proyecto Duna,Asesora Sur,web,digital,departamento,1,415188.0,27,True,0,0,0.0219,0
OP-002739,2025-12-16,Proyecto Ébano,Asesora Premium,referido,tradicional,departamento,2,567639.0,6,False,1,1,0.0557,0
OP-002740,2025-12-08,Proyecto Duna,Asesora Oeste,portal inmobiliario,digital,departamento,2,462465.0,6,True,2,2,0.0104,0
OP-002741,2025-04-10,Proyecto Aurora,Asesor Norte,referido,tradicional,departamento,2,448619.0,48,False,2,2,0.0531,0
OP-002742,2026-02-20,Proyecto Granito,Asesora Sur,facebook,digital,departamento,1,405847.0,43,False,0,1,0.0224,1
OP-002743,2025-04-22,Proyecto Aurora,Asesor Digital,web,digital,departamento,1,375045.0,13,True,1,2,0.0533,0
OP-002744,2025-03-26,Proyecto Faro,Asesor Norte,feria,feria,departamento,2,563583.0,9,True,0,5,0.0194,0
OP-002745,2025-06-20,Proyecto Cobalto,Asesor Este,facebook,digital,departamento,2,490878.0,58,False,0,2,0.0173,1
OP-002746,2025-03-27,Proyecto Faro,Asesora Oeste,whatsapp,digital,departamento,3,683219.0,10,True,1,1,0.0246,1
OP-002747,2025-06-23,Proyecto Bruma,Asesor Norte,portal inmobiliario,digital,departamento,1,326017.0,7,True,0,6,0.0483,0
OP-002748,2025-04-25,Proyecto Bruma,Asesora Sur,sala de ventas,tradicional,departamento,2,520696.0,10,True,0,2,0.0278,1
OP-002749,2025-02-11,Proyecto Duna,Asesor Digital,feria,feria,departamento,1,436870.0,29,True,0,3,0.0288,1
OP-002750,2026-05-16,Proyecto Aurora,Asesor Centro,referido,tradicional,departamento,3,612262.0,81,False,0,0,0.0365,0
OP-002751,2025-12-19,Proyecto Bruma,Asesora Sur,referido,tradicional,departamento,3,594379.0,14,True,0,3,0.0092,0
OP-002752,2025-07-05,Proyecto Ébano,Asesora Sur,referido,tradicional,departamento,3,662233.0,48,False,0,2,0.0311,0
OP-002753,2025-07-18,Proyecto Granito,Asesor Este,portal inmobiliario,digital,departamento,3,597830.0,24,True,0,2,0.0137,0
OP-002754,2025-06-14,Proyecto Aurora,Asesora Premium,web,digital,departamento,2,470910.0,3,False,0,2,0.0515,0
OP-002755,2026-01-25,Proyecto Granito,Asesora Premium,referido,tradicional,departamento,3,663528.0,14,True,0,4,0.0325,1
OP-002756,2025-04-30,Proyecto Faro,Asesora Sur,sala de ventas,tradicional,departamento,2,446877.0,43,False,0,0,0.0375,1
OP-002757,2025-02-17,Proyecto Granito,Asesora Premium,facebook,digital,departamento,3,673102.0,42,True,0,1,0.0,0
OP-002758,2025-09-08,Proyecto Ébano,Asesor Digital,portal inmobiliario,digital,departamento,2,439315.0,13,False,1,3,0.0377,0
OP-002759,2025-04-26,Proyecto Ébano,Asesora Sur,web,digital,departamento,2,484464.0,36,True,1,4,0.0218,0
OP-002760,2026-04-16,Proyecto Duna,Asesor Norte,sala de ventas,tradicional,departamento,3,613187.0,20,False,0,2,0.0,0
OP-002761,2025-07-06,Proyecto Ébano,Asesor Digital,portal inmobiliario,digital,departamento,3,582809.0,28,True,0,1,0.0267,1
OP-002762,2025-12-17,Proyecto Granito,Asesora Oeste,feria,feria,departamento,3,651540.0,49,True,0,1,0.0,0
OP-002763,2025-07-25,Proyecto Aurora,Asesora Premium,referido,tradicional,departamento,1,348661.0,13,True,1,0,0.036,0
OP-002764,2025-04-08,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,1,311890.0,16,True,1,1,0.0508,0
OP-002765,2025-06-15,Proyecto Aurora,Asesor Este,referido,tradicional,departamento,2,491239.0,50,True,1,0,0.0,1
OP-002766,2026-03-12,Proyecto Horizonte,Asesora Sur,sala de ventas,tradicional,departamento,2,501971.0,76,True,1,5,0.0245,1
OP-002767,2025-02-11,Proyecto Cobalto,Asesora Sur,facebook,digital,departamento,2,609839.0,40,True,1,1,0.022,1
OP-002768,2026-05-07,Proyecto Ébano,Asesora Oeste,web,digital,departamento,2,501979.0,27,False,0,4,0.0,0
OP-002769,2025-01-12,Proyecto Granito,Asesor Norte,portal inmobiliario,digital,departamento,3,582579.0,40,True,0,0,0.0415,0
OP-002770,2026-01-06,Proyecto Horizonte,Asesora Premium,facebook,digital,departamento,1,374861.0,14,True,0,1,0.0363,0
OP-002771,2025-12-26,Proyecto Aurora,Asesora Oeste,portal inmobiliario,digital,departamento,3,638117.0,23,False,0,4,0.0615,0
OP-002772,2025-11-05,Proyecto Faro,Asesor Digital,portal inmobiliario,digital,departamento,3,612497.0,6,True,0,4,0.0339,0
OP-002773,2025-02-04,Proyecto Granito,Asesora Oeste,sala de ventas,tradicional,departamento,2,456993.0,15,True,0,0,0.0092,0
OP-002774,2025-12-16,Proyecto Aurora,Asesor Este,sala de ventas,tradicional,departamento,2,506954.0,30,True,0,2,0.0343,0
OP-002775,2025-02-06,Proyecto Faro,Asesora Oeste,web,digital,departamento,1,382143.0,25,True,0,1,0.0481,1
OP-002776,2026-01-18,Proyecto Cobalto,Asesora Sur,feria,feria,departamento,1,404938.0,2,True,0,2,0.0166,0
OP-002777,2026-02-08,Proyecto Ébano,Asesora Premium,facebook,digital,departamento,3,674456.0,18,False,0,2,0.0403,0
OP-002778,2026-03-23,Proyecto Duna,Asesora Premium,web,digital,departamento,2,511095.0,25,False,0,0,0.0,0
OP-002779,2025-07-21,Proyecto Bruma,Asesora Sur,web,digital,departamento,1,488775.0,26,False,1,0,0.0516,1
OP-002780,2025-12-09,Proyecto Aurora,Asesor Centro,web,digital,departamento,3,480139.0,7,True,1,0,0.0394,0
OP-002781,2025-04-07,Proyecto Aurora,Asesora Oeste,web,digital,departamento,3,530013.0,36,False,0,2,0.0,0
OP-002782,2025-10-04,Proyecto Aurora,Asesora Sur,sala de ventas,tradicional,departamento,3,560923.0,69,True,0,1,0.0319,0
OP-002783,2026-01-10,Proyecto Ébano,Asesor Norte,sala de ventas,tradicional,departamento,2,632365.0,39,False,0,2,0.0,1
OP-002784,2025-04-05,Proyecto Cobalto,Asesora Premium,sala de ventas,tradicional,departamento,3,697890.0,23,True,0,0,0.014,1
OP-002785,2026-03-09,Proyecto Bruma,Asesora Sur,portal inmobiliario,digital,departamento,1,427878.0,59,False,0,0,0.0372,1
OP-002786,2025-07-14,Proyecto Ébano,Asesora Oeste,portal inmobiliario,digital,departamento,1,349323.0,14,False,1,4,0.0226,0
OP-002787,2026-04-27,Proyecto Ébano,Asesora Sur,feria,feria,departamento,3,585737.0,33,True,0,0,0.0476,0
OP-002788,2025-02-13,Proyecto Duna,Asesor Centro,sala de ventas,tradicional,departamento,3,565429.0,21,False,1,3,0.0261,1
OP-002789,2025-04-27,Proyecto Horizonte,Asesor Norte,referido,tradicional,departamento,2,500912.0,60,True,0,2,0.0243,1
OP-002790,2026-01-14,Proyecto Cobalto,Asesor Este,sala de ventas,tradicional,departamento,1,451099.0,10,True,0,6,0.0448,0
OP-002791,2025-04-12,Proyecto Granito,Asesora Oeste,facebook,digital,departamento,2,518593.0,10,True,1,2,0.0189,0
OP-002792,2026-05-31,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,3,568868.0,51,False,0,2,0.0245,1
OP-002793,2026-05-05,Proyecto Faro,Asesor Centro,feria,feria,departamento,3,677591.0,32,True,0,3,0.0269,0
OP-002794,2025-02-19,Proyecto Horizonte,Asesora Sur,sala de ventas,tradicional,departamento,2,452506.0,53,True,0,0,0.0238,0
OP-002795,2026-03-16,Proyecto Granito,Asesora Oeste,web,digital,departamento,1,419896.0,11,False,0,3,0.0459,1
OP-002796,2025-08-17,Proyecto Duna,Asesora Premium,whatsapp,digital,departamento,2,435672.0,13,True,0,7,0.013,0
OP-002797,2026-03-14,Proyecto Ébano,Asesor Este,web,digital,departamento,3,606807.0,28,False,0,0,0.0101,0
OP-002798,2025-12-31,Proyecto Cobalto,Asesora Sur,sala de ventas,tradicional,departamento,2,451747.0,6,True,1,1,0.0059,0
OP-002799,2025-06-12,Proyecto Ébano,Asesora Premium,portal inmobiliario,digital,departamento,2,472911.0,27,True,0,1,0.0,0
OP-002800,2025-01-16,Proyecto Faro,Asesora Premium,web,digital,departamento,3,647407.0,16,False,0,4,0.0517,1
OP-002801,2025-06-14,Proyecto Horizonte,Asesor Centro,facebook,digital,departamento,1,441167.0,21,True,0,0,0.0088,0
OP-002802,2025-08-17,Proyecto Duna,Asesora Premium,web,digital,departamento,2,483910.0,36,True,0,3,0.0207,1
OP-002803,2025-10-06,Proyecto Aurora,Asesora Premium,portal inmobiliario,digital,departamento,2,480388.0,37,True,0,1,0.053,0
OP-002804,2026-02-18,Proyecto Duna,Asesora Premium,referido,tradicional,departamento,2,448226.0,67,False,0,1,0.0224,0
OP-002805,2026-03-01,Proyecto Aurora,Asesora Oeste,referido,tradicional,departamento,3,612487.0,46,True,0,0,0.0343,0
OP-002806,2025-06-02,Proyecto Bruma,Asesor Norte,facebook,digital,departamento,2,460659.0,3,False,0,3,0.0,0
OP-002807,2025-04-12,Proyecto Bruma,Asesor Centro,sala de ventas,tradicional,departamento,2,445399.0,11,False,0,1,0.0502,0
OP-002808,2025-12-10,Proyecto Faro,Asesora Sur,feria,feria,departamento,1,361288.0,12,True,0,3,0.0228,0
OP-002809,2026-01-22,Proyecto Bruma,Asesora Premium,sala de ventas,tradicional,departamento,3,573723.0,43,True,0,2,0.0067,1
OP-002810,2025-11-12,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,1,447885.0,61,True,1,1,0.0067,0
OP-002811,2025-11-17,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,1,341518.0,8,True,0,1,0.0554,0
OP-002812,2025-12-31,Proyecto Granito,Asesor Centro,facebook,digital,departamento,2,469058.0,43,True,0,4,0.0144,0
OP-002813,2025-08-01,Proyecto Ébano,Asesora Oeste,facebook,digital,departamento,2,558535.0,23,True,1,2,0.0071,1
OP-002814,2025-05-05,Proyecto Aurora,Asesor Digital,web,digital,departamento,3,549044.0,21,True,0,0,0.0172,0
OP-002815,2026-02-15,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,3,590607.0,14,False,0,1,0.0258,1
OP-002816,2025-03-29,Proyecto Duna,Asesor Este,sala de ventas,tradicional,departamento,3,577689.0,19,True,0,2,0.0277,0
OP-002817,2025-01-30,Proyecto Bruma,Asesor Este,portal inmobiliario,digital,departamento,2,542443.0,27,True,0,0,0.033,0
OP-002818,2025-01-09,Proyecto Duna,Asesor Digital,whatsapp,digital,departamento,2,463508.0,15,True,0,1,0.0292,0
OP-002819,2025-07-25,Proyecto Cobalto,Asesora Premium,facebook,digital,departamento,3,675882.0,30,True,2,1,0.0366,0
OP-002820,2025-09-07,Proyecto Horizonte,Asesora Sur,facebook,digital,departamento,2,486291.0,21,True,1,0,0.0201,0
OP-002821,2025-10-09,Proyecto Bruma,Asesora Oeste,sala de ventas,tradicional,departamento,3,570890.0,19,False,0,3,0.0623,0
OP-002822,2025-04-08,Proyecto Ébano,Asesor Este,sala de ventas,tradicional,departamento,2,585000.0,35,True,0,2,0.0162,0
OP-002823,2025-08-11,Proyecto Aurora,Asesor Centro,facebook,digital,departamento,1,354250.0,28,True,0,1,0.0493,0
OP-002824,2025-12-05,Proyecto Horizonte,Asesor Norte,portal inmobiliario,digital,departamento,2,668931.0,2,False,1,0,0.0142,1
OP-002825,2025-05-31,Proyecto Horizonte,Asesor Centro,web,digital,departamento,1,414197.0,31,True,1,2,0.0,0
OP-002826,2025-10-13,Proyecto Faro,Asesora Premium,facebook,digital,departamento,1,419137.0,27,False,0,2,0.0,0
OP-002827,2025-05-23,Proyecto Cobalto,Asesora Sur,whatsapp,digital,departamento,1,473783.0,48,True,1,2,0.0305,0
OP-002828,2026-03-10,Proyecto Bruma,Asesora Sur,facebook,digital,departamento,1,273734.0,28,False,1,2,0.0459,1
OP-002829,2025-08-19,Proyecto Faro,Asesor Centro,facebook,digital,departamento,2,429924.0,18,False,1,4,0.0043,1
OP-002830,2026-02-22,Proyecto Faro,Asesora Sur,facebook,digital,departamento,3,591247.0,14,False,0,0,0.0092,1
OP-002831,2025-06-25,Proyecto Bruma,Asesor Digital,sala de ventas,tradicional,departamento,2,516735.0,5,True,0,4,0.032,0
OP-002832,2025-07-07,Proyecto Cobalto,Asesora Premium,portal inmobiliario,digital,departamento,3,510458.0,23,True,0,4,0.025,0
OP-002833,2026-01-30,Proyecto Cobalto,Asesor Digital,facebook,digital,departamento,2,516838.0,12,False,0,3,0.0145,1
OP-002834,2025-06-04,Proyecto Faro,Asesora Oeste,web,digital,departamento,1,433969.0,52,True,1,0,0.002,0
OP-002835,2026-01-09,Proyecto Ébano,Asesor Digital,facebook,digital,departamento,1,503791.0,23,True,0,1,0.0306,0
OP-002836,2025-02-12,Proyecto Ébano,Asesor Norte,portal inmobiliario,digital,departamento,3,680502.0,9,True,0,1,0.0368,0
OP-002837,2026-03-14,Proyecto Ébano,Asesor Este,web,digital,departamento,2,528023.0,4,True,0,1,0.0339,1
OP-002838,2026-01-29,Proyecto Bruma,Asesor Norte,referido,tradicional,departamento,3,661752.0,5,True,0,3,0.0255,0
OP-002839,2025-10-20,Proyecto Cobalto,Asesor Centro,sala de ventas,tradicional,departamento,2,513640.0,30,True,1,3,0.006,0
OP-002840,2025-09-16,Proyecto Aurora,Asesora Oeste,portal inmobiliario,digital,departamento,3,549696.0,56,False,1,1,0.0307,1
OP-002841,2025-07-14,Proyecto Faro,Asesor Este,referido,tradicional,departamento,3,572047.0,34,True,0,3,0.0293,0
OP-002842,2025-06-24,Proyecto Cobalto,Asesor Este,facebook,digital,departamento,3,567685.0,21,True,0,1,0.0014,0
OP-002843,2025-06-11,Proyecto Cobalto,Asesor Centro,portal inmobiliario,digital,departamento,1,366796.0,77,True,0,3,0.0196,1
OP-002844,2026-01-01,Proyecto Bruma,Asesora Sur,sala de ventas,tradicional,departamento,3,596626.0,39,False,0,1,0.0316,1
OP-002845,2025-04-15,Proyecto Bruma,Asesora Oeste,facebook,digital,departamento,2,354564.0,28,True,0,1,0.0236,0
OP-002846,2025-05-23,Proyecto Duna,Asesor Centro,referido,tradicional,departamento,3,598924.0,17,True,0,2,0.0,0
OP-002847,2025-07-22,Proyecto Bruma,Asesora Sur,facebook,digital,departamento,2,473572.0,58,False,0,1,0.0135,1
OP-002848,2025-09-06,Proyecto Aurora,Asesora Sur,referido,tradicional,departamento,2,490115.0,19,True,0,2,0.0123,0
OP-002849,2025-05-20,Proyecto Faro,Asesor Este,facebook,digital,departamento,2,609474.0,12,True,0,2,0.0351,0
OP-002850,2025-08-15,Proyecto Cobalto,Asesor Centro,sala de ventas,tradicional,departamento,3,609211.0,22,True,0,3,0.0718,0
OP-002851,2026-02-24,Proyecto Cobalto,Asesora Sur,sala de ventas,tradicional,departamento,1,318974.0,25,True,0,1,0.0274,0
OP-002852,2025-05-21,Proyecto Cobalto,Asesor Este,sala de ventas,tradicional,departamento,2,384006.0,41,True,0,2,0.0034,0
OP-002853,2025-04-01,Proyecto Faro,Asesora Oeste,whatsapp,digital,departamento,2,557786.0,12,True,0,2,0.0221,1
OP-002854,2026-02-16,Proyecto Bruma,Asesora Sur,referido,tradicional,departamento,3,539200.0,13,False,0,0,0.0252,0
OP-002855,2025-05-21,Proyecto Faro,Asesora Oeste,referido,tradicional,departamento,2,567676.0,14,True,0,5,0.0386,0
OP-002856,2026-01-03,Proyecto Horizonte,Asesor Norte,facebook,digital,departamento,3,735858.0,21,True,0,1,0.0474,1
OP-002857,2026-05-11,Proyecto Ébano,Asesor Norte,web,digital,departamento,2,423076.0,9,True,0,4,0.05,1
OP-002858,2025-09-28,Proyecto Cobalto,Asesora Sur,sala de ventas,tradicional,departamento,2,514464.0,52,True,1,0,0.0347,0
OP-002859,2025-10-12,Proyecto Faro,Asesor Este,facebook,digital,departamento,3,706094.0,5,True,0,2,0.025,0
OP-002860,2025-12-26,Proyecto Cobalto,Asesor Norte,web,digital,departamento,3,655047.0,59,False,0,1,0.0517,1
OP-002861,2025-03-07,Proyecto Cobalto,Asesor Digital,referido,tradicional,departamento,3,483699.0,39,False,0,1,0.0187,1
OP-002862,2025-02-16,Proyecto Duna,Asesor Este,feria,feria,departamento,2,449049.0,11,True,1,0,0.026,1
OP-002863,2025-04-05,Proyecto Bruma,Asesora Premium,portal inmobiliario,digital,departamento,1,286590.0,20,True,0,1,0.0206,0
OP-002864,2025-08-12,Proyecto Aurora,Asesor Digital,feria,feria,departamento,3,603791.0,13,True,0,2,0.0,1
OP-002865,2026-03-13,Proyecto Cobalto,Asesora Premium,sala de ventas,tradicional,departamento,1,391733.0,39,True,0,3,0.0479,1
OP-002866,2025-11-09,Proyecto Aurora,Asesora Premium,sala de ventas,tradicional,departamento,1,196616.0,55,True,0,1,0.0372,1
OP-002867,2026-03-23,Proyecto Cobalto,Asesor Norte,sala de ventas,tradicional,departamento,3,582454.0,122,False,0,1,0.0,0
OP-002868,2025-07-24,Proyecto Duna,Asesor Este,feria,feria,departamento,2,540040.0,32,True,0,3,0.043,0
OP-002869,2026-02-24,Proyecto Horizonte,Asesora Premium,portal inmobiliario,digital,departamento,2,552139.0,6,True,0,3,0.0195,0
OP-002870,2026-01-07,Proyecto Aurora,Asesor Centro,portal inmobiliario,digital,departamento,3,583045.0,10,True,0,2,0.0428,0
OP-002871,2025-02-22,Proyecto Ébano,Asesor Norte,facebook,digital,departamento,1,372925.0,31,True,2,2,0.0264,1
OP-002872,2025-09-29,Proyecto Cobalto,Asesora Oeste,portal inmobiliario,digital,departamento,1,310758.0,20,True,1,1,0.0006,1
OP-002873,2025-11-26,Proyecto Aurora,Asesora Premium,referido,tradicional,departamento,1,344062.0,38,True,0,0,0.0255,1
OP-002874,2025-07-19,Proyecto Bruma,Asesora Premium,feria,feria,departamento,1,359865.0,29,True,0,3,0.0088,1
OP-002875,2026-02-05,Proyecto Aurora,Asesor Este,referido,tradicional,departamento,3,608839.0,11,True,0,2,0.003,0
OP-002876,2025-08-04,Proyecto Bruma,Asesora Sur,sala de ventas,tradicional,departamento,3,625307.0,18,True,0,4,0.0406,0
OP-002877,2026-01-05,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,2,476722.0,39,True,0,5,0.032,0
OP-002878,2026-01-08,Proyecto Cobalto,Asesor Este,whatsapp,digital,departamento,1,429220.0,30,False,1,2,0.052,0
OP-002879,2025-04-25,Proyecto Duna,Asesor Este,facebook,digital,departamento,2,475379.0,39,True,0,5,0.0179,1
OP-002880,2025-02-04,Proyecto Aurora,Asesor Este,facebook,digital,departamento,1,265579.0,7,True,0,2,0.0077,0
OP-002881,2026-04-02,Proyecto Aurora,Asesora Oeste,facebook,digital,departamento,3,601238.0,12,True,0,2,0.0365,0
OP-002882,2026-03-12,Proyecto Aurora,Asesor Norte,facebook,digital,departamento,2,466951.0,49,True,1,2,0.01,0
OP-002883,2026-05-11,Proyecto Duna,Asesora Sur,whatsapp,digital,departamento,1,408331.0,8,True,0,3,0.0194,0
OP-002884,2025-01-30,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,3,517455.0,37,True,0,2,0.0345,0
OP-002885,2025-12-30,Proyecto Duna,Asesora Sur,sala de ventas,tradicional,departamento,3,709494.0,7,True,0,6,0.0227,0
OP-002886,2025-03-10,Proyecto Bruma,Asesor Digital,feria,feria,departamento,2,511078.0,25,False,0,0,0.0162,1
OP-002887,2025-09-09,Proyecto Aurora,Asesor Centro,referido,tradicional,departamento,2,444160.0,16,False,0,0,0.0,0
OP-002888,2026-02-26,Proyecto Horizonte,Asesor Digital,sala de ventas,tradicional,departamento,2,492550.0,11,True,0,2,0.0419,0
OP-002889,2025-05-12,Proyecto Aurora,Asesora Oeste,sala de ventas,tradicional,departamento,1,404243.0,26,True,1,1,0.0184,0
OP-002890,2025-07-14,Proyecto Aurora,Asesor Norte,sala de ventas,tradicional,departamento,1,284403.0,48,False,0,1,0.0361,0
OP-002891,2025-09-13,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,3,699375.0,13,True,0,0,0.0337,1
OP-002892,2025-08-27,Proyecto Horizonte,Asesora Oeste,sala de ventas,tradicional,departamento,3,625274.0,3,False,0,1,0.0446,0
OP-002893,2025-01-11,Proyecto Ébano,Asesor Centro,sala de ventas,tradicional,departamento,2,602628.0,21,False,0,3,0.0208,0
OP-002894,2025-07-13,Proyecto Ébano,Asesor Este,web,digital,departamento,2,497854.0,11,True,1,2,0.0187,0
OP-002895,2026-03-16,Proyecto Horizonte,Asesora Oeste,portal inmobiliario,digital,departamento,2,630941.0,40,True,0,0,0.0051,1
OP-002896,2025-02-18,Proyecto Aurora,Asesora Oeste,portal inmobiliario,digital,departamento,2,419582.0,16,True,0,0,0.0152,1
OP-002897,2025-07-01,Proyecto Horizonte,Asesora Sur,facebook,digital,departamento,1,430036.0,14,False,0,1,0.0311,0
OP-002898,2025-11-13,Proyecto Bruma,Asesora Oeste,facebook,digital,departamento,2,516261.0,17,True,0,0,0.0103,0
OP-002899,2025-07-19,Proyecto Ébano,Asesora Premium,whatsapp,digital,departamento,3,659414.0,48,False,0,0,0.0307,0
OP-002900,2025-12-25,Proyecto Cobalto,Asesor Norte,feria,feria,departamento,3,659542.0,31,True,0,3,0.0514,0
